"","Comp.1","Comp.2","Comp.3"
"486",3.54206078020271,3.95079352948709,4.24828717536682
"487",3.5707999171212,3.79428959828812,4.05392246483885
"488",3.50113764009927,3.81934250052604,3.94860529616113
"489",3.61629416779626,3.88297552964303,4.08417628855225
"490",3.5405988682817,3.77472582098207,4.18577583104179
"491",3.55399440369582,3.89336345068277,4.08767635700264
"492",3.47744104080803,4.06343515342579,3.7449265993687
"493",3.62911794244087,4.2103102716853,4.21168635536017
"494",3.62796290770274,3.77787903639417,3.76314908737188
"495",3.61641424278634,3.89540711265415,3.6222127180256
"496",3.67396557938042,3.64815262539222,3.32996441169556
"497",3.94562814929865,3.05674722162449,2.91977295320952
"498",3.95788130280994,2.87547716762751,2.71805764567505
"499",4.05009679615584,2.47342945573901,2.69205396366024
"500",4.07094824828597,2.55203700036483,2.14875805239158
"501",4.207328704942,2.42095070350022,1.63774796165291
"502",4.39788375462024,2.11748846321357,1.16818715444513
"503",4.49244426423242,1.64224890947152,1.40091250974684
"504",4.63152676791735,1.34258827013199,1.10882187476566
"505",4.69081561774263,1.24575023293008,1.39898426058853
"506",4.61935923389129,1.12018302697025,1.9730447917828
"507",4.99146140182203,1.03044915271336,1.25580827904917
"508",5.23035811623375,1.10803131069013,1.07064388721585
"509",5.07073070087274,0.995019505042749,1.64859763055955
"510",5.12403814950406,0.951842232055181,1.7796818265825
"511",5.0740201120868,1.09000955640845,1.55947186950056
"512",5.17341716211762,1.11646298880979,1.6295573450525
"513",5.0059193832001,1.05729875200988,2.29683075242844
"514",5.11666708604384,1.17572164968036,1.84995897316354
"515",5.29757739602697,0.948239711826525,1.8355306434378
"516",5.27206796770355,0.720035566346373,2.0902521611433
"517",5.34230879609343,0.783092824570448,2.07884481481544
"518",5.49020359181459,0.865346291598898,1.5735862224394
"519",5.49788802743711,0.74496274392527,1.55933119411952
"520",5.38521054850899,0.660106354710483,1.30016169435591
"521",5.38303459428481,0.578946323432898,1.83618402781017
"522",5.45399986341436,0.551779685056451,2.23959620113264
"523",5.52386013132576,0.244449114571889,1.96288742489424
"524",5.60196066901916,0.268860256895804,1.94225628199906
"525",5.67530620785798,0.162298457872167,2.36666248139218
"526",5.7224571253826,0.159162076123911,2.61624367949824
"527",5.74325220415027,-0.0202829064466565,2.95218281727198
"528",5.82894940230031,0.0186030480341102,2.9549423582694
"529",6.03893729873082,0.0790591618165689,2.63693575891599
"530",6.13340884645774,-0.0217004095872472,2.73381187933738
"531",6.05196240551871,0.0515932013087401,3.36536511917872
"532",5.95490813240816,0.155091940374169,3.1472800743889
"533",6.1628018269543,0.122567475346251,3.31668532381649
"534",6.189146879102,-0.0914481867565902,2.396789436284
"535",6.04189274584581,0.204155977748931,3.34786649493277
"536",5.99043645252574,0.266368290771173,3.38179837281075
"537",6.10189597471086,0.349123148066364,3.27316935898861
"538",6.16113728944033,0.521159383074229,3.68474072820291
"539",6.25600940735493,0.415669446038143,2.93885510608077
"540",6.17223275261687,0.625574406526022,3.89665272459008
"541",6.18972933182453,0.718205012574966,4.07838532641163
"542",6.08805381130708,0.797745961226122,4.49848487379273
"543",6.25755729547457,0.724960880360346,3.42346153960111
"544",6.19122844771947,0.993519059002103,4.20042429880833
"545",6.08709254038114,1.22639614184108,4.14091364621109
"546",6.17732384897117,1.1802056337714,4.54879637426501
"547",6.16626290770606,1.24681824734224,4.64249769327971
"548",6.24181311057535,1.36919997722639,4.80265307788945
"549",6.28304511997861,1.54288098596764,5.00628401027714
"550",6.48390250821085,1.55349587796727,4.64061178074718
"551",6.36876155907768,1.71163425561722,5.12282419982945
"552",6.54914951090319,1.83828790103357,4.50755371523056
"553",6.37382503218168,1.75825618874063,5.68766680318341
"554",6.42207015276338,1.9116715134661,5.13686996429133
"555",6.58155880596128,2.00653182927377,4.7887032050897
"556",6.71264997820433,2.16845568121905,4.1683477173435
"557",6.7271253580506,2.31924881441202,4.10372905102576
"558",6.80745480645995,2.29236082356465,3.82817721055675
"559",6.87691317674555,2.50982602841844,3.41520422503547
"560",7.01204851858878,2.50239602928903,3.27528903633923
"561",6.90032148448203,2.53967447564488,3.27694353390535
"562",6.9543162850088,2.43197594313923,2.68765383440101
"563",7.03705230521701,2.40169786910108,2.70156908797831
"564",7.09239768535317,2.4084317712933,3.39638452942584
"565",7.06533142279179,2.37144673610975,2.66637339592631
"566",7.31329015615694,2.59671760554841,2.5935983432709
"567",7.43291117236668,2.44295194959273,3.05177844910893
"568",7.54835489251743,2.45113064819664,2.56478821899941
"569",7.59216395853028,2.4790126877068,2.3614860456762
"570",7.66453312779911,2.47299030174523,2.1822547179432
"571",7.74526682332239,2.37506007387404,1.7644628380172
"572",7.85982929233443,2.39327308609671,1.53290276408716
"573",8.04747689851702,2.3704428961989,1.13122521404165
"574",8.07306385663547,2.14492868978275,0.967697433009504
"575",8.33269124165798,2.212625238477,0.910059842390892
"576",8.51692946676729,2.15380249451257,0.0530088179235118
"577",8.61866414636471,2.28138693425996,0.104136711576669
"578",8.90324109574921,1.70677338029095,-0.573404040241572
"579",9.1531839448957,1.7321382395919,-1.11486059064435
"580",9.26710100513271,1.14483047985139,-1.34150817294478
"581",9.38059474972616,0.864317222437507,-1.97265400046612
"582",9.19111691830291,0.282243795329474,-1.45144322885335
"583",9.50159682657394,0.694296827851537,-2.76064748072839
"584",9.38457302695138,0.770801260241782,-3.31617637153689
"585",9.09180171566819,0.496434720085238,-4.00505104444589
"586",9.17595347691785,-0.0560158221966095,-5.01084082967476
"587",8.90047057229276,-0.00538165906386372,-6.02840326762163
"588",8.83826284813169,-0.248214269305228,-6.6590287431671
"589",8.79003412952913,-0.31697841618726,-7.30199703697476
"590",8.71511147754794,-0.194266156890646,-7.46055426367215
"591",8.65995453626405,-0.239607700303467,-8.30944243299325
"592",8.8715506799844,-0.483222528528187,-8.41813356783936
"593",9.04536481670662,-0.580540497284018,-8.50266429058714
"594",9.24244604189824,-0.826543476756708,-8.48340592937354
"595",9.36735847632923,-1.13968736017567,-7.95803448330896
"596",9.65821202818892,-1.37561733263027,-7.74613868552801
"597",9.91547402456391,-1.52963886165566,-7.68456144227626
"598",10.270196586553,-1.59778866023852,-7.88415344770286
"599",10.4404526584599,-1.93738310207593,-7.3344129967435
"600",10.4637919907352,-1.94304878882023,-7.27809865132135
"601",10.5998835223229,-1.80687565600532,-7.18445669773547
"602",10.3575705970345,-1.68758223101628,-7.41996235920218
"603",10.5971986791056,-1.72075330351406,-7.10382869502218
"604",10.6069554582494,-1.81591205628976,-6.87100465723683
"605",10.6382944681943,-1.69068333250025,-6.93016099934153
"606",10.5005014240115,-1.6427198416411,-7.1872882862209
"607",10.4954920513388,-1.58058909117311,-6.95943015587116
"608",10.5242625158621,-1.50604359337572,-6.66929740217267
"609",10.5965091139514,-1.45028501232093,-6.67325156922117
"610",10.6896066428281,-1.52633983886733,-6.79103497672113
"611",10.7629827845418,-1.40543204360044,-6.93088760502371
"612",10.9861373111951,-1.61629891713673,-6.67638116710014
"613",11.0131809029592,-1.59964899060095,-6.78176058555633
"614",11.3288316577722,-1.72466422641806,-6.90356624898808
"615",11.4496535587341,-1.72466726711693,-6.59842359749636
"616",11.5197070572349,-1.68587614957356,-6.79902787547923
"617",11.5404929036162,-1.76425768583863,-6.50990172608561
"618",11.4812206234795,-1.62801916599687,-6.41715952204036
"619",11.638431983232,-1.75964985790817,-6.31669362742817
"620",11.6216233586577,-1.58563308559779,-6.22188898492545
"621",11.5834834331982,-1.61672266773272,-5.98631687126626
"622",11.5554148056256,-1.63946155006295,-5.8149359518135
"623",11.5086232775674,-1.74870779633816,-5.37989987626098
"624",11.5450082693227,-1.71157415166828,-5.33441378794168
"625",11.7132237859633,-1.79825158509222,-5.08715167260156
"626",11.7713379332774,-1.75640827894794,-5.00652914867025
"627",11.6562867300288,-1.68011796465786,-4.88413703205727
"628",11.6783601420303,-1.68276411109589,-4.84039191055878
"629",11.6357794755123,-1.62572267670761,-4.72730201675589
"630",11.5597993235712,-1.57784606339186,-4.57009418138179
"631",11.570264171919,-1.66602995834855,-4.37930164410673
"632",11.5918562771716,-1.65048202291721,-4.53980574107517
"633",11.6432696089877,-1.67747817445437,-3.98815001940944
"634",11.6535366076982,-1.61924735326242,-3.90452783417481
"635",11.6728708612975,-1.59338725038686,-3.93990167696243
"636",11.657996203976,-1.57251654981916,-3.42874575511234
"637",11.777513169952,-1.56487707818587,-3.77484692085086
"638",11.9176125047275,-1.62104441657987,-3.25267826015812
"639",11.9363407247312,-1.7422060735271,-3.17127694611011
"640",11.9437757504615,-1.76668518485401,-3.34821132684931
"641",11.9757645854433,-1.79813278704524,-3.1934010320419
"642",12.0962894580016,-1.77347562284821,-3.64368598907342
"643",11.9981276060415,-1.94054603473032,-3.4224810043554
"644",12.110901875977,-1.99468829236245,-3.26920990747639
"645",12.2257709401075,-1.89565965196724,-3.43461286225365
"646",12.1494138328999,-1.86048197695443,-3.02838969552912
"647",12.2250856432853,-2.03850148703531,-2.50662323147952
"648",12.3179995435002,-1.99757676058206,-2.72971661678199
"649",12.2414657862032,-1.99362853946044,-3.08588149934094
"650",12.3924504541875,-1.97205838805463,-2.84966136172466
"651",12.4931340180047,-2.0975565129579,-2.30325664935081
"652",12.4052066788565,-2.06855292334286,-1.94418113519663
"653",12.4954445852108,-2.03791214118405,-2.03773111484779
"654",12.5027899996559,-2.16638264709296,-2.01218315484988
"655",12.5496198544713,-2.08571220554213,-1.52614403993942
"656",12.4971147422106,-2.11810980814918,-1.72447828860158
"657",12.5045598249476,-2.14887989766269,-1.49351198102015
"658",12.4025711156166,-2.05890555954349,-1.26131981190966
"659",12.3978906598921,-2.06360899214041,-1.31718867674511
"660",12.2845263824829,-2.12224702421996,-0.934145535807565
"661",12.1492214447705,-2.13301560500238,-0.81706418589084
"662",12.2671991752627,-1.95031223049828,-1.11426412005218
"663",12.1458580414522,-2.10574396365165,-1.00453053694477
"664",11.876520254393,-2.22271783242187,-0.0933448156866131
"665",11.880161753991,-2.33314726978746,-0.174808262511583
"666",11.7432720242858,-2.37919922419507,0.408149615297935
"667",12.0416394026596,-2.06723061998431,-0.12117185451371
"668",12.0325763990396,-2.21801887698391,-0.129231333119908
"669",11.881036693496,-2.09245359545498,0.0322286098974428
"670",11.999845038371,-2.23463049624018,-0.181449710938712
"671",11.8935455162025,-2.28397466213112,0.173041073197101
"672",11.6058059714484,-2.28321095250764,0.153552869052454
"673",11.7243050271141,-2.0143107897155,0.234598863055107
"674",11.6685054364147,-1.9663259276686,0.47741458372265
"675",11.7662343587895,-2.14639782079387,0.0832840681452668
"676",11.8617964938532,-2.03169827732446,0.301577929480473
"677",11.8851731246366,-2.11377553819718,0.51909255055039
"678",11.9691499287022,-2.09767143646605,0.716238967453976
"679",12.063778982499,-2.17490798764916,0.990074043088304
"680",12.0514946472577,-2.21255454651498,0.772835969100549
"681",12.1174591782928,-2.06181692499253,0.758787266494673
"682",12.0134538488219,-2.07989754436871,1.21787472827709
"683",12.0666548154346,-2.10121502537244,0.749076973480716
"684",12.1403942945893,-1.97337257869745,0.995795254120355
"685",12.0831375964975,-1.96564555913427,0.925610766036683
"686",12.1029988155897,-1.93758112459323,1.1914538732765
"687",12.1495532048289,-1.91713898047443,1.15660321036146
"688",12.2421656729916,-1.8135886558779,1.36266689986525
"689",12.277939919781,-1.87966530772054,1.21454913317084
"690",12.1135842828657,-1.80962210280042,2.06268914560289
"691",12.1668045191902,-1.81982317707622,1.56808158839202
"692",12.2518156740108,-1.7280065988168,1.63361692632747
"693",12.2574407440153,-1.85820637461225,1.58807850996616
"694",12.3329614062768,-1.90411126696691,2.16322215385856
"695",12.546083974201,-1.83712244032524,1.98603898580564
"696",12.4686180819624,-1.8217106008506,1.9775332757172
"697",12.5527998236257,-1.69624085299288,2.1889442241783
"698",12.5079580519734,-1.80428874820228,2.40139113570129
"699",12.4952732863346,-1.77948157609077,2.78169662854896
"700",12.7038964271745,-1.49502507241778,2.66270872236899
"701",12.4527351466247,-1.71091521876048,2.82379670485222
"702",12.6587855861853,-1.38602231394708,2.5102796763612
"703",12.6581802641442,-1.456741922642,2.55433707181461
"704",12.6417100180579,-1.32406655815258,2.6203104686803
"705",12.6375816300465,-1.42307996266991,2.60909861187948
"706",12.6300796109118,-1.12862171975115,2.49665777424769
"707",12.5350079822036,-1.07332897489364,2.45322138166281
"708",12.5243402673258,-0.959533496951576,2.21896312755616
"709",12.2714293958829,-0.786338269579627,2.59503345692272
"710",12.2931332882514,-0.769429509890284,2.33591132920943
"711",12.4195059959777,-0.760908286457999,2.71633178794792
"712",12.2249654395075,-0.884790872183996,2.9903599963387
"713",12.3086467937654,-0.713101117391711,2.99197315249179
"714",12.2525277825939,-0.783731801665681,3.05498913472695
"715",12.2673398955307,-0.569682483791162,3.08341648308998
"716",12.2018770844497,-0.858187789312208,3.72811479862537
"717",12.3482762289397,-0.974931464644153,3.45972206320302
"718",12.3369933654149,-1.12361951183402,3.56838025595512
"719",12.4334851694482,-1.37440573185067,3.44734137225699
"720",12.3419213044581,-1.44775006639755,3.6834711855044
"721",12.2823413853176,-1.61056752485832,4.07682359358
"722",12.4314603384001,-1.31818845360277,4.14538592199081
"723",12.355721589639,-0.505740914488586,0.0827443768070202
"724",12.7839519457977,-0.442519941276983,-4.50235657315219
"725",13.3387913686042,-1.29876402581996,-2.00936938776301
"726",14.1141860004553,-1.49478288408705,-1.03620870361812
"727",14.3859188437093,-2.24200995192713,-0.29770948116952
"728",14.2109196101311,-2.40849938530993,0.713304717794707
"729",14.1432267541726,-2.58247566755138,1.77871633134907
"730",14.0861252211029,-2.87162804713962,2.36289724596677
"731",14.292990993814,-2.66622642896475,2.80451628507606
"732",14.5390217116877,-3.0067976235935,3.36607498340457
"733",14.7796326687814,-3.10697652953644,2.54475893605678
"734",15.1785632702354,-3.04329803083389,3.5444864398854
"735",15.4805065461225,-3.24041701212498,3.40243457661178
"736",15.6047038436652,-3.38801632781315,3.73107929296773
"737",15.8361634395513,-3.25895717366958,3.64434149245898
"738",16.0132329637583,-3.13165095248722,4.09122405517659
"739",15.9741525078252,-3.31189585219701,4.47746470332399
"740",16.0878225316715,-3.32100496507292,4.46826562235173
"741",16.1179443879465,-3.23499398063548,4.82503850228963
"742",16.2899452496315,-3.32415020117856,5.55104576220496
"743",15.9782781935219,-3.57716681742708,6.57468644153566
"744",16.2548357754003,-2.94795449614702,5.78031784022332
"745",16.4923887104607,-3.17426500533921,6.22949490838255
"746",16.415889606456,-3.24598888251916,6.34243473828944
"747",16.5115074595509,-3.02917866639788,6.01179753715116
"748",16.3967715547048,-2.54679110177783,5.04417809702037
"749",16.3090944034205,-2.26485020388275,4.8185199671497
"750",16.1128636466258,-2.37547905147505,4.88683138079527
"751",15.9848497071118,-1.70812066446019,4.77397051345148
"752",15.7901010067902,-1.66987903836532,4.8286970846518
"753",15.7301869464297,-1.27828171183368,4.38886153894109
